0,0.0320605937817352,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,-0.014403115489291775,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,-0.025765674031762054,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,0.5216837047933722,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,0.5268796316089122,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,0.5013610946404868,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,1.043037841827014,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,0.9519634879320689,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,0.9555584689671237,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,1.5077636916660015,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,1.4977205822710808,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,1.5153332136903979,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,1.976920777028796,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,2.0020426665914486,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,1.9823969818068616,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,2.540658795043332,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,2.506009899577461,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,2.4531656996891615,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,2.9611581896288706,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,3.03166344640183,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,3.0285493994977677,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,3.4704108415356587,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,3.466813335694551,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,3.4936519176888368,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,4.0022931412416325,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,4.03260610096532,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,4.005683859168418,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,4.541656313822498,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,4.546848801831339,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,4.4990210334703535,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,4.96490782401098,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,4.997666407304987,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,5.043773489391841,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,5.495461927306109,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,5.537363449007981,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,5.543103591785225,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,5.960830051377285,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,5.988555827011691,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,5.969848471229679,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,6.5480685198115545,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,6.478257431681866,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,6.52751722449235,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,6.952554269924763,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,6.951138760593755,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,7.030748331081623,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,7.5458748205049595,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,7.502151049710515,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,7.512613770315721,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,7.986542266088231,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,7.975694388846853,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,8.046952689470048,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
0,8.5101006069409,40.779859240584514,0.7362298000155499,354.38681152817395,-72.51611110296372,false,false,41.40251091091161,0.6546415994088473
1,8.464631916248912,40.78113188211508,0.8416280473446761,347.2833162395725,-72.6740067935406,false,false,41.40251091091161,0.6546415994088473
2,8.533767324680637,40.77624051925407,0.06833170127453816,35.014289626941,-74.27896842413853,false,false,41.40251091091161,0.6546415994088473
